MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,RainTomorrow
20.1,31.6,0.0,7.4,9.7,NNW,74,NW,WNW,33,24,14,2,4,30.6,No,No
14.7,25.0,0.0,11.6,6.8,WNW,43,W,WSW,28,38,22,5,3,24.5,No,No
12.1,23.6,0.0,6.4,10.2,S,74,W,SW,15,41,27,1,4,22.4,No,No
10.0,18.5,0.0,5.6,6.1,SSW,41,SW,ENE,20,67,56,7,7,16.9,No,Yes
14.1,22.9,2.2,3.4,8.4,ENE,54,W,S,17,75,59,5,3,20.2,Yes,No
12.8,18.8,0.0,4.0,6.2,WSW,33,S,ENE,6,74,66,7,5,17.9,No,Yes
14.6,17.7,1.2,2.2,0.0,ENE,80,S,ENE,6,75,91,8,8,16.5,Yes,Yes
15.2,23.9,32.2,4.8,5.7,WNW,57,N,NNW,22,73,42,6,5,23.2,Yes,No
15.2,25.3,0.0,6.8,10.7,W,48,NW,W,20,53,28,6,1,24.7,No,No
14.2,23.4,0.2,7.6,11.2,WNW,63,W,WNW,9,31,21,0,1,22.9,No,No
11.4,21.6,0.0,6.2,10.3,WSW,69,NNW,SW,13,34,30,2,6,18.9,No,No
11.3,22.0,0.0,7.0,11.0,W,37,W,ESE,22,49,42,1,2,20.1,No,No
11.0,25.2,0.0,4.6,10.5,E,28,WNW,ENE,11,57,51,1,2,21.6,No,No
12.9,24.4,0.0,5.4,10.9,ENE,24,W,E,7,55,54,1,1,22.8,No,No
17.5,28.4,0.0,7.4,5.3,WSW,39,E,ENE,2,32,32,7,5,26.9,No,No
15.6,28.8,0.0,6.4,10.7,NNE,43,W,NE,9,40,32,0,1,27.3,No,No
16.2,31.8,0.0,8.4,11.4,W,41,NW,WNW,17,30,20,0,0,26.3,No,No
12.7,22.6,0.0,12.2,11.4,W,46,W,E,19,29,39,0,0,19.9,No,No
11.7,29.3,0.0,8.0,11.5,W,76,W,W,13,47,13,1,1,27.9,No,No
14.4,22.8,0.0,9.8,10.8,W,41,W,E,13,34,35,1,1,20.8,No,No
12.4,27.4,0.0,6.4,10.6,NNE,35,W,NE,6,46,35,6,3,26.2,No,No
20.2,32.2,0.0,8.6,3.0,NW,85,NNW,WNW,35,33,32,7,7,26.4,No,No
13.0,26.6,0.0,9.8,11.2,NNW,48,NNW,ENE,17,31,26,1,7,26.0,No,No
15.2,18.9,0.0,10.0,3.7,WSW,65,WSW,S,30,41,41,2,4,17.2,No,Yes
9.7,20.4,5.0,3.8,10.6,WSW,39,WNW,ESE,15,45,37,2,1,19.3,Yes,No
11.3,25.0,0.0,5.2,9.2,E,28,W,E,15,56,41,4,6,23.4,No,No
14.1,29.8,0.0,5.6,11.2,SSW,33,WNW,E,9,41,24,2,3,28.9,No,No
15.8,21.9,0.0,9.8,10.4,SE,52,SSW,SSE,26,60,44,2,2,20.3,No,No
14.3,21.9,0.0,5.8,11.2,SSE,44,WNW,SSE,9,58,49,1,5,19.8,No,No
12.3,27.3,0.0,5.0,11.9,ENE,30,W,NE,13,59,36,0,0,25.7,No,No
17.6,37.3,0.0,10.0,10.0,S,74,NW,WNW,15,22,10,7,1,37.1,No,No
17.9,22.1,0.0,13.2,10.0,SSE,61,SSE,ENE,24,64,49,5,1,20.5,No,No
14.3,24.7,0.0,5.8,11.2,ENE,31,WNW,ENE,13,63,62,0,0,23.3,No,No
17.5,35.0,0.0,6.6,10.8,WNW,80,WNW,WNW,11,45,10,2,1,34.2,No,Yes
13.1,20.7,5.0,15.2,6.7,WSW,44,SSW,ESE,28,44,34,5,2,19.3,Yes,No
10.7,24.3,0.0,5.8,12.1,E,33,WNW,NE,15,40,32,1,0,21.5,No,No
12.7,28.3,0.0,6.4,11.7,NE,48,NNE,ENE,9,33,32,1,1,25.1,No,No
19.6,33.6,0.0,11.2,5.2,NW,80,N,WNW,31,23,10,7,7,31.5,No,No
13.7,22.1,0.0,13.4,11.2,SW,41,W,E,15,30,43,2,2,19.7,No,No
12.6,22.4,0.0,6.8,12.1,ENE,37,WNW,E,13,57,43,0,0,21.3,No,No
15.5,24.4,0.0,7.2,10.9,NNE,48,W,ENE,4,65,59,0,5,23.4,No,No
16.6,28.9,0.0,6.2,10.3,NNE,37,W,ESE,11,56,48,0,6,26.7,No,No
19.5,27.0,0.0,9.4,0.6,SW,50,SSW,ESE,20,72,65,7,8,24.2,No,Yes
20.1,33.6,3.6,2.8,11.9,NW,63,NNW,W,28,47,16,3,1,32.9,Yes,No
16.4,25.9,0.0,12.4,12.5,W,70,WSW,WSW,20,41,18,1,1,23.7,No,No
12.2,23.4,0.0,10.8,10.4,E,35,WSW,E,20,28,31,1,0,20.7,No,No
14.0,23.9,0.0,8.8,11.6,WSW,44,WSW,ESE,28,34,42,7,1,21.6,No,No
14.6,22.3,0.0,6.0,9.1,ESE,37,NW,E,17,51,55,3,7,20.5,No,Yes
15.6,22.3,28.2,3.2,5.7,ENE,61,ENE,E,15,81,61,7,2,22.2,Yes,No
16.4,26.3,0.0,4.8,5.0,S,93,W,E,15,78,68,7,7,18.9,No,No
13.2,22.2,0.4,7.4,12.0,W,41,W,E,0,57,49,6,2,21.7,No,No
15.4,22.2,0.0,5.4,9.8,W,41,W,E,0,62,56,5,1,21.1,No,No
17.3,21.7,0.0,8.0,7.7,W,41,W,E,0,63,61,7,7,21.0,No,No
15.9,26.1,0.0,5.6,7.1,W,41,W,E,0,71,63,7,7,23.5,No,No
18.7,34.2,0.0,7.6,7.4,W,41,W,E,0,49,11,7,6,32.8,No,No
14.8,20.5,0.0,11.2,11.7,W,41,W,E,0,34,38,1,1,19.0,No,No
15.0,21.4,0.0,9.8,4.3,ESE,33,W,ESE,0,58,47,7,5,19.1,No,No
11.8,21.4,0.0,4.6,12.2,ENE,43,W,E,11,58,51,1,1,20.7,No,No
15.0,26.2,0.0,8.0,11.9,NNE,48,W,ENE,11,59,51,0,1,24.7,No,No
17.9,28.1,0.0,9.4,8.3,W,63,W,NNE,4,43,44,3,6,27.6,No,No
22.3,33.3,0.0,10.4,9.5,SSE,48,WNW,SE,9,46,37,4,3,28.4,No,Yes
15.7,18.9,11.6,9.6,0.7,SE,50,SSW,SE,15,87,62,8,7,18.7,Yes,Yes
15.1,18.4,39.6,9.4,0.0,SE,54,SSE,SSE,31,91,91,8,7,17.3,Yes,Yes
15.6,22.8,20.2,1.8,4.9,ENE,28,N,E,4,92,66,8,7,21.9,Yes,Yes
15.1,27.6,7.4,3.2,13.0,ENE,37,W,E,20,59,59,1,3,23.2,Yes,No
16.9,27.0,0.0,9.6,13.2,ENE,33,WNW,E,15,32,45,0,1,23.7,No,No
15.9,23.3,0.0,7.8,8.0,ESE,69,NNW,SE,2,68,62,3,6,22.6,No,Yes
15.7,21.7,23.0,4.8,5.6,SSE,50,SSE,SSE,19,74,75,7,7,18.8,Yes,Yes
14.8,18.0,40.8,5.6,0.0,SSE,50,SSW,SSE,22,83,83,7,8,16.8,Yes,Yes
15.2,20.0,11.2,4.0,0.0,S,59,S,SSE,30,80,91,8,8,18.4,Yes,Yes
16.4,25.4,17.6,2.0,10.3,S,39,SSW,SSE,17,79,55,6,2,24.5,Yes,No
16.6,24.9,0.2,6.8,12.0,E,33,W,E,11,71,66,4,1,24.2,No,No
20.1,24.6,0.0,6.2,9.8,ENE,52,NNE,NE,15,64,64,6,5,23.5,No,Yes
19.9,24.3,3.0,9.8,2.9,NE,69,NE,NNE,28,79,67,7,7,22.6,Yes,Yes
18.1,25.0,7.4,4.0,9.3,NE,31,WNW,NE,9,78,60,3,5,22.6,Yes,Yes
16.8,23.8,3.6,5.0,13.0,SE,41,SSE,SE,7,58,51,1,2,22.7,Yes,No
16.4,23.3,0.0,8.2,10.3,SSW,61,SW,S,6,57,69,3,7,20.0,No,Yes
14.7,22.9,4.2,7.4,7.7,SSE,41,WSW,SSE,13,61,46,7,1,22.2,Yes,No
13.7,23.9,0.0,5.6,12.6,E,30,WNW,E,13,52,48,1,1,22.5,No,No
16.6,26.5,0.0,8.0,11.2,NNE,46,NNE,NE,9,56,60,6,7,25.6,No,No
19.5,20.9,0.2,10.6,0.0,S,59,SSE,S,13,72,83,8,7,17.1,No,Yes
14.9,22.9,2.8,3.4,7.3,SW,44,S,SE,22,59,49,7,2,21.9,Yes,No
14.0,22.7,0.0,7.0,7.5,ESE,35,WNW,E,6,64,49,5,4,21.8,No,No
15.2,24.1,0.0,5.0,12.1,ENE,37,E,ENE,11,52,44,4,5,23.3,No,No
15.2,24.6,0.0,8.0,13.3,ENE,48,N,NE,11,51,52,2,1,23.4,No,No
17.8,27.8,0.0,8.8,7.9,NNE,54,ENE,E,13,61,63,5,7,24.9,No,Yes
19.0,26.3,4.0,8.0,8.4,W,78,SSW,W,4,80,32,7,6,22.3,Yes,No
12.7,22.9,0.0,10.0,13.6,WSW,59,W,ESE,26,37,39,1,1,22.0,No,No
13.6,25.0,0.0,7.6,12.6,NNE,30,W,E,13,47,45,3,6,23.9,No,No
16.2,25.6,0.0,7.2,11.4,NE,46,E,NE,9,58,45,3,2,25.3,No,No
19.3,29.8,0.0,10.0,4.1,N,56,ESE,NE,6,52,46,7,7,29.2,No,No
23.0,33.0,0.0,8.0,12.0,W,54,WNW,ESE,24,34,33,1,1,30.4,No,No
18.1,28.0,0.0,11.2,13.2,ENE,31,WSW,E,13,31,40,1,3,24.9,No,No
19.9,24.8,0.0,10.4,9.7,NE,46,E,ENE,15,69,59,6,2,24.0,No,No
18.9,26.3,0.0,6.8,13.0,ENE,46,ESE,ENE,9,63,63,1,1,25.1,No,No
20.6,26.7,0.0,8.8,9.8,SSE,50,S,SSE,30,65,56,3,5,23.6,No,Yes
19.1,24.6,1.2,7.8,2.0,ESE,30,NE,E,2,81,59,7,5,23.8,Yes,Yes
18.7,24.8,2.2,7.0,6.4,ENE,35,NE,ENE,9,83,60,7,3,23.9,Yes,No
18.7,26.0,0.2,3.6,11.9,NE,44,NNE,ENE,9,60,52,6,1,24.7,No,No
20.6,26.0,0.0,10.0,12.9,ENE,33,ENE,ENE,15,57,54,3,1,24.5,No,No
18.9,26.4,0.0,9.0,12.9,NNE,56,NE,NE,17,60,59,2,1,25.1,No,No
20.3,33.5,0.0,10.0,10.1,ENE,43,E,E,6,59,40,2,3,31.4,No,No
21.5,27.8,0.0,11.6,9.9,SSE,57,SSW,SSE,28,59,57,6,1,26.5,No,No
21.7,28.7,0.0,8.0,6.9,NNE,52,NE,E,9,67,66,7,7,26.8,No,No
22.4,36.0,0.0,7.6,4.0,S,57,ESE,ESE,11,61,34,7,7,31.5,No,No
19.2,22.9,0.0,6.6,0.0,SSE,41,SSE,SSE,24,58,56,7,7,22.1,No,No
18.7,21.5,0.6,3.6,0.0,ENE,35,W,NE,6,85,88,8,8,20.1,No,Yes
18.7,26.6,21.0,1.2,9.5,SW,43,SSW,ESE,13,82,51,7,1,25.2,Yes,Yes
17.9,24.8,1.8,6.2,10.5,ENE,31,W,ENE,9,78,64,5,5,24.3,Yes,No
19.4,25.5,0.0,5.6,12.4,NNE,54,ENE,NE,19,62,63,4,1,24.9,No,No
20.0,24.6,0.0,10.2,11.7,SSE,78,SSE,SSE,39,65,47,2,1,23.5,No,No
18.8,24.2,0.0,11.4,10.2,ENE,43,E,ENE,9,47,49,5,1,23.4,No,No
17.5,26.2,0.0,6.4,10.6,ESE,37,W,ESE,9,60,55,2,1,25.9,No,No
20.5,27.1,0.0,7.4,5.9,W,41,NNE,NE,13,58,62,5,8,24.9,No,No
22.3,36.5,0.0,8.0,3.5,WSW,52,ESE,WSW,6,50,22,7,7,34.5,No,No
21.0,26.2,0.2,5.6,5.6,ENE,37,ENE,ENE,13,62,52,7,6,24.8,No,No
20.1,27.5,0.0,7.4,11.2,S,57,SSW,E,17,60,54,1,1,24.6,No,No
20.8,26.0,0.0,8.2,12.2,NNE,59,NNE,NE,9,63,70,6,2,24.9,No,No
19.6,32.0,0.0,9.4,12.8,W,43,WSW,SE,17,30,26,1,1,28.9,No,No
18.3,21.6,0.0,11.4,1.7,SSE,44,SSE,SE,26,55,63,5,7,19.5,No,Yes
16.2,22.3,5.8,7.6,0.4,SE,35,SE,SE,11,68,60,7,7,20.5,Yes,No
18.1,23.2,0.0,3.8,2.0,E,33,ENE,ENE,17,49,53,7,7,22.4,No,No
19.0,25.7,0.4,6.6,9.3,ENE,41,ESE,ENE,4,66,59,6,3,23.8,No,No
19.1,29.1,0.0,7.2,10.9,ENE,35,W,NE,6,65,49,1,2,27.4,No,No
21.1,28.8,0.0,10.4,10.3,ESE,39,ENE,ESE,9,71,61,2,3,26.1,No,No
19.7,26.8,0.0,7.6,11.5,ESE,33,SW,ESE,7,66,53,6,2,24.7,No,No
18.3,27.5,0.0,7.2,12.0,ENE,44,W,E,7,59,53,4,0,26.2,No,No
21.2,28.8,0.0,10.0,12.8,NE,56,ESE,NE,2,62,53,0,1,28.2,No,No
21.1,28.1,0.0,10.8,13.1,ENE,41,ENE,ENE,9,64,58,0,0,27.3,No,No
21.3,27.7,0.0,10.4,12.8,NE,52,NNE,NE,6,67,57,2,0,27.2,No,No
19.3,28.7,0.0,10.6,13.1,NE,52,ENE,ENE,7,65,51,0,0,28.3,No,No
21.2,29.4,0.0,10.8,6.1,SSE,37,SE,SE,6,65,60,7,6,26.4,No,No
21.7,25.9,0.0,4.2,2.8,S,37,SSE,ESE,11,71,65,6,7,25.1,No,Yes
19.8,25.0,5.0,5.0,0.6,E,33,E,E,20,79,68,7,7,23.9,Yes,Yes
19.8,22.8,3.0,2.8,0.0,SSE,43,SE,SSE,15,74,60,7,7,22.3,Yes,No
20.2,24.7,0.2,4.4,4.6,E,31,E,E,20,60,54,5,7,23.5,No,No
19.7,26.3,0.0,7.4,1.5,NNE,52,NNE,NE,20,69,61,8,8,26.0,No,Yes
19.3,25.3,2.4,5.6,8.0,SE,56,S,SSE,20,63,45,4,4,23.3,Yes,No
17.2,22.3,0.2,8.6,2.3,SSE,31,SSW,E,7,77,48,7,7,21.1,No,No
16.0,25.5,0.2,3.6,12.7,NE,44,W,ENE,13,56,52,3,3,24.7,No,No
19.6,26.5,0.0,9.4,13.0,NE,57,NNE,NE,17,45,56,1,1,25.5,No,No
20.3,29.1,0.0,12.0,13.0,NE,44,NNE,NE,6,54,45,0,1,29.0,No,No
21.7,27.9,0.0,9.6,13.0,NE,52,E,NE,13,56,44,3,0,27.6,No,No
20.3,28.3,0.0,12.6,13.0,NE,44,NE,NE,17,51,45,1,1,27.2,No,No
21.7,28.7,0.0,11.0,10.6,SSE,37,SSW,ESE,17,72,59,6,3,26.6,No,No
22.3,27.4,0.0,7.2,12.7,NE,43,NE,NE,22,67,55,3,1,26.4,No,No
21.3,27.1,0.0,12.0,11.6,NE,56,NNE,NE,26,55,51,1,0,25.9,No,No
20.7,25.2,0.0,12.0,1.2,SSE,61,ESE,S,17,62,83,7,8,19.5,No,Yes
17.5,24.5,3.2,5.2,3.1,SSE,41,SSE,SSE,26,59,46,6,7,22.7,Yes,Yes
17.1,23.3,1.2,7.2,3.2,E,26,WSW,ESE,11,67,48,8,7,23.2,Yes,No
15.5,25.4,0.2,4.2,12.3,ENE,41,W,ENE,11,63,52,1,1,25.0,No,No
19.4,27.3,0.0,9.2,12.1,NE,44,SE,NE,2,59,53,0,0,25.9,No,No
20.6,27.6,0.0,9.6,12.9,NE,48,ENE,NE,9,63,52,2,0,27.1,No,No
20.6,27.2,0.0,10.4,0.2,SSE,59,SSW,S,20,83,54,8,6,25.5,No,No
20.1,27.7,0.0,7.2,4.0,SSE,31,S,SE,4,72,60,8,2,25.9,No,No
22.1,26.3,0.2,6.0,4.3,ESE,33,ESE,ESE,19,78,68,7,7,25.8,No,Yes
21.5,27.0,3.4,4.6,7.5,ENE,39,NE,E,11,66,64,4,8,25.6,Yes,No
20.8,23.5,1.0,8.8,0.0,ENE,28,NNE,ENE,6,81,79,8,8,22.8,No,No
20.9,24.9,1.0,2.2,0.0,NE,26,E,ENE,2,88,82,8,8,23.1,No,Yes
21.4,25.0,6.0,2.4,0.0,SSE,54,S,SSE,6,78,83,8,8,21.5,Yes,Yes
18.4,26.4,21.8,7.0,8.3,SSW,31,SSW,ESE,13,90,56,7,4,23.7,Yes,No
18.9,24.7,0.0,2.4,2.7,E,26,NW,E,4,77,68,7,7,23.9,No,No
20.5,29.1,0.0,2.2,1.8,NNE,35,N,W,11,81,82,7,8,23.5,No,Yes
20.4,29.1,13.2,4.2,11.2,WSW,33,SW,ESE,7,52,40,5,2,25.6,Yes,No
18.0,27.0,0.0,11.4,11.9,ESE,41,W,SE,20,33,44,1,1,24.4,No,No
19.5,24.7,0.0,5.8,9.2,ESE,33,SE,ESE,9,63,56,7,4,23.1,No,No
19.6,26.5,0.0,8.0,10.7,SE,37,SSE,SE,24,50,51,1,2,24.2,No,No
19.1,26.4,0.2,6.4,11.0,ENE,33,WNW,E,9,68,59,2,1,24.9,No,No
19.5,26.7,0.0,7.4,11.8,NE,50,NNW,NE,6,72,54,3,1,26.1,No,No
19.7,32.4,0.0,9.8,6.2,SSE,43,ESE,ENE,7,59,44,6,7,30.3,No,Yes
20.3,22.0,4.4,5.2,0.2,S,44,S,SSE,24,82,78,7,7,21.2,Yes,Yes
19.3,21.6,2.4,3.2,0.0,SE,44,SSE,SSE,20,86,68,8,7,21.0,Yes,Yes
18.2,22.7,10.4,1.6,0.0,NNE,26,WNW,ENE,2,90,75,7,8,22.0,Yes,Yes
17.9,22.8,6.6,2.4,1.2,ESE,41,SSW,S,11,85,86,7,8,19.8,Yes,Yes
18.8,26.3,4.6,3.8,3.8,ESE,37,WNW,SE,11,70,75,3,7,22.2,Yes,Yes
19.0,25.4,1.4,2.6,3.3,ENE,22,WNW,E,7,83,58,7,7,24.7,Yes,No
18.1,27.5,0.2,4.0,7.7,S,50,WNW,NE,4,69,62,1,3,26.6,No,Yes
21.0,26.8,1.6,7.0,5.8,SSW,46,SSW,S,20,75,58,7,7,25.8,Yes,No
19.3,26.9,0.2,5.2,7.5,NNE,31,WNW,E,13,69,64,4,5,25.7,No,No
21.6,27.2,0.0,5.6,8.9,ESE,39,NNE,ESE,13,63,64,7,2,24.7,No,No
19.6,27.1,0.0,6.4,11.1,E,31,W,E,6,68,53,4,3,25.7,No,No
21.9,27.5,0.2,6.8,11.0,ENE,37,NNE,E,11,60,55,3,2,26.4,No,No
19.6,27.8,0.0,8.6,10.8,NE,35,W,NE,9,67,46,1,1,26.3,No,No
19.2,29.2,0.0,8.2,6.2,SE,37,WNW,E,7,69,52,6,7,27.6,No,Yes
18.5,27.0,27.8,7.0,6.2,S,44,SW,SE,15,81,56,6,3,26.0,Yes,No
19.3,26.3,0.2,4.0,7.9,NNE,43,NNW,ENE,7,70,55,6,1,25.2,No,No
19.5,26.6,0.0,7.8,5.8,WSW,91,NNW,NE,7,64,62,4,7,25.8,No,Yes
19.2,29.3,5.4,5.8,5.8,W,57,WNW,WNW,9,57,74,2,7,22.5,Yes,Yes
15.1,28.0,5.0,6.2,11.2,NNE,35,W,ENE,15,47,25,1,1,27.5,Yes,No
16.1,29.7,0.2,7.2,10.4,NE,31,W,NE,19,58,33,1,5,28.7,No,No
19.6,27.9,0.0,6.6,10.1,S,48,SSW,SSE,13,66,57,1,6,27.8,No,No
21.7,27.0,0.0,6.2,9.2,E,33,W,E,0,58,54,3,3,26.4,No,No
20.4,26.8,1.0,6.0,5.2,NE,39,NNE,ENE,6,75,58,7,4,25.2,No,No
18.7,26.7,0.0,6.0,9.5,SSW,37,ESE,ENE,6,68,60,3,2,25.7,No,No
20.3,27.0,0.0,5.2,7.2,NNW,41,SE,ENE,6,70,63,3,7,25.7,No,No
20.1,23.2,0.4,6.2,0.0,W,54,SSW,W,24,79,89,8,8,17.5,No,Yes
17.1,25.2,6.8,4.2,6.5,ESE,35,W,ESE,11,82,67,1,7,24.7,Yes,No
19.7,24.9,0.6,2.8,0.0,NE,37,WNW,E,11,89,72,7,7,24.4,No,Yes
20.6,22.2,18.0,2.8,0.0,N,35,NNE,N,2,89,77,8,8,20.3,Yes,Yes
18.0,24.7,7.4,1.0,0.0,WSW,26,WNW,WSW,13,84,66,7,8,24.3,Yes,No
18.7,25.7,0.8,3.6,5.6,SSE,41,W,SSE,15,80,59,6,7,24.4,No,No
19.4,27.0,0.2,3.6,10.1,SE,35,WNW,ESE,11,69,55,3,3,27.0,No,Yes
17.5,25.0,3.6,5.0,10.2,W,26,WNW,ESE,15,79,64,3,6,23.5,Yes,No
17.5,26.4,0.0,3.2,6.2,NNE,31,WNW,ENE,13,78,66,7,7,24.6,No,No
18.1,26.0,0.0,4.8,10.9,E,26,WNW,E,11,91,67,2,1,24.7,No,No
18.9,26.3,0.0,3.0,8.8,SSW,31,WNW,E,13,82,70,1,7,25.1,No,No
19.9,22.3,0.0,6.0,0.0,S,43,SSW,S,11,82,74,8,8,21.5,No,Yes
18.0,26.0,5.6,9.2,6.4,SSW,50,WNW,SSE,13,80,63,7,3,23.8,Yes,Yes
17.2,21.7,3.4,4.6,1.1,SSW,48,SW,SW,9,86,86,7,8,19.5,Yes,Yes
15.3,22.4,16.0,4.2,3.3,SSE,39,WSW,SSE,13,83,63,6,6,21.1,Yes,Yes
17.2,23.2,5.0,5.2,1.2,W,22,WNW,E,13,77,53,7,6,22.9,Yes,No
15.9,24.1,0.0,0.4,4.6,ENE,22,WNW,E,13,68,58,7,7,23.2,No,No
17.8,24.7,0.0,2.6,0.0,W,17,W,E,11,74,82,7,8,20.0,No,Yes
18.9,28.0,5.6,1.6,3.7,NW,37,NW,SW,22,64,55,5,7,25.7,Yes,Yes
17.9,21.0,5.0,3.8,0.7,SSW,54,SW,SSW,26,76,74,7,6,20.0,Yes,Yes
16.0,20.6,3.8,1.4,1.0,SSE,52,SW,S,20,86,88,7,7,18.5,Yes,Yes
13.5,21.0,2.8,3.6,3.3,SSW,41,W,S,20,64,69,6,5,19.4,Yes,Yes
13.4,21.9,4.2,3.4,3.5,SSE,50,W,S,22,58,64,7,8,20.8,Yes,Yes
14.3,23.3,29.6,3.2,9.0,SW,43,W,S,20,69,57,5,3,21.9,Yes,No
13.1,23.7,0.0,5.2,9.0,SSE,41,W,SSE,19,65,39,5,1,23.1,No,No
13.5,26.5,0.0,2.2,10.8,WSW,35,WNW,WNW,15,68,31,2,3,26.1,No,No
15.0,22.7,0.0,3.8,10.7,SSE,41,SSW,SSE,17,60,42,1,1,20.8,No,No
13.2,22.9,0.0,5.2,10.4,WSW,28,W,ENE,17,61,56,3,1,21.9,No,No
13.2,25.3,0.0,4.0,9.7,W,35,W,ESE,20,48,31,1,3,24.4,No,No
12.4,25.8,0.0,4.0,7.9,W,20,WNW,W,17,67,32,7,7,24.4,No,No
13.4,26.1,0.0,4.2,9.0,W,24,W,ESE,20,59,36,7,3,24.0,No,No
14.1,29.9,0.0,3.8,9.1,SE,41,WNW,WNW,15,53,28,6,7,28.9,No,Yes
17.6,20.9,6.8,4.6,3.2,SSE,39,S,ENE,7,84,67,8,1,20.7,Yes,Yes
15.5,23.1,9.2,2.0,1.2,S,30,N,WNW,7,72,63,7,7,22.6,Yes,No
16.9,17.9,0.4,2.2,0.0,SSW,35,SSE,S,19,83,87,5,7,17.0,No,Yes
15.0,20.6,20.2,1.0,2.8,W,20,W,NNE,11,75,67,6,6,20.4,Yes,No
14.9,25.7,0.0,3.0,8.5,NNW,31,NNW,NE,13,71,61,1,7,23.6,No,Yes
18.2,25.3,3.4,5.0,7.1,WSW,44,WSW,SSW,15,83,28,7,2,24.3,Yes,No
11.3,23.0,0.0,5.2,10.2,W,31,W,ESE,19,59,44,1,1,19.6,No,No
13.3,22.2,0.0,2.8,7.3,W,46,W,W,17,71,35,2,6,21.5,No,Yes
11.7,15.7,1.2,5.6,1.1,W,57,NW,W,13,81,46,7,7,14.8,Yes,Yes
10.8,20.5,3.8,3.8,8.5,W,54,W,W,20,61,31,5,1,19.3,Yes,No
10.3,20.9,0.0,5.4,10.4,W,39,W,NW,22,54,32,1,3,20.2,No,No
10.7,23.4,0.0,3.4,8.2,W,39,W,ENE,26,58,35,5,3,21.6,No,No
11.2,20.7,0.0,3.2,9.7,S,43,W,S,20,59,41,3,2,19.3,No,No
11.1,21.0,0.0,5.8,6.2,SSW,46,W,SSE,19,66,65,2,6,18.2,No,Yes
11.8,21.9,7.4,3.0,3.0,W,26,WNW,E,9,84,62,4,7,18.8,Yes,No
12.0,24.8,0.4,2.2,5.2,NW,35,W,N,13,80,51,3,7,21.4,No,No
14.4,22.9,0.8,2.0,8.3,SSE,41,W,SSW,15,76,59,1,3,19.9,No,No
12.6,23.0,0.0,4.0,8.8,SSE,37,W,S,17,73,51,3,2,22.7,No,Yes
13.7,23.0,11.2,4.8,8.8,W,26,W,E,20,74,52,1,3,21.0,Yes,No
12.6,23.2,0.2,1.8,9.5,ENE,28,WNW,NE,13,78,54,1,2,21.4,No,No
11.7,22.9,0.0,4.0,10.0,WNW,24,W,E,15,82,51,1,1,21.5,No,No
12.0,25.3,0.0,3.2,9.9,W,28,W,ENE,19,75,40,0,1,23.3,No,No
12.0,24.2,0.0,4.0,9.1,NNE,26,WNW,ENE,11,72,55,6,3,22.4,No,No
13.0,24.8,0.0,3.4,2.8,W,20,W,W,15,69,41,7,7,24.4,No,No
13.1,26.1,0.0,2.4,7.5,WNW,24,W,WNW,19,72,33,7,1,25.8,No,No
14.4,25.5,0.0,3.2,4.7,W,24,W,WNW,17,69,41,7,7,25.2,No,No
14.8,23.5,0.0,3.6,9.8,W,26,WNW,ESE,13,66,58,2,2,22.6,No,No
13.1,27.1,0.0,2.2,9.4,W,24,W,W,13,82,30,1,1,26.8,No,No
13.9,25.1,0.0,4.0,8.0,W,22,W,WNW,11,64,41,3,5,23.8,No,No
15.7,25.2,0.0,4.8,7.4,WSW,35,W,SSW,13,62,45,2,6,22.6,No,No
15.5,26.9,0.0,3.4,7.1,W,26,W,ESE,19,75,43,5,2,24.9,No,No
14.1,23.6,0.0,3.4,9.4,NNE,30,WNW,ENE,13,81,59,6,6,23.3,No,No
16.0,24.0,0.0,2.6,3.0,N,48,NNE,NNE,11,68,46,7,7,23.8,No,No
17.1,24.1,0.0,5.6,9.6,NW,48,NW,WNW,22,54,31,1,1,23.2,No,No
12.8,21.3,0.0,5.4,7.7,S,35,W,S,20,59,61,2,5,19.7,No,No
14.5,21.4,0.0,4.4,5.2,SSW,33,W,S,19,71,58,6,3,20.7,No,Yes
14.3,20.7,2.4,1.0,7.5,NNE,31,WNW,ENE,15,86,61,5,4,20.0,Yes,Yes
14.8,20.7,11.2,5.0,0.4,W,46,NW,W,7,87,70,7,8,17.8,Yes,No
12.4,22.3,1.0,2.0,5.9,W,30,W,WNW,11,85,54,7,3,19.9,No,No
10.5,20.3,0.0,1.8,9.9,W,39,WSW,WNW,9,70,42,1,1,19.5,No,No
11.2,22.3,0.0,3.6,9.6,W,33,W,SSE,24,69,53,1,3,22.0,No,Yes
13.6,19.8,8.6,4.0,0.4,SSE,30,W,SSW,19,91,80,8,7,18.0,Yes,Yes
14.5,15.5,13.2,7.2,0.5,S,48,SSW,SSW,22,86,85,7,7,14.9,Yes,Yes
10.1,19.4,6.8,2.4,7.8,SSW,39,W,SSW,26,67,60,2,6,17.8,Yes,No
10.5,17.7,0.0,3.6,6.3,SSE,46,W,SSW,17,65,59,3,7,16.0,No,Yes
8.6,18.4,2.2,2.6,5.1,SSE,46,W,SE,22,71,73,1,7,16.9,Yes,Yes
10.4,19.2,13.8,2.0,3.6,SSE,31,W,SE,20,91,49,7,1,18.8,Yes,Yes
